pollution_de_l_air,titre,date_de_publication,publié_dans,publié_dansLabel
http://www.wikidata.org/entity/Q37291907,Association between GIS-based exposure to urban air pollution during pregnancy and birth weight in the INMA Sabadell Cohort,2009-04-13T00:00:00Z,http://www.wikidata.org/entity/Q1345904,Environmental Health Perspectives
http://www.wikidata.org/entity/Q37292498,"Acute bronchitis and volcanic air pollution: a community-based cohort study at Kilauea Volcano, Hawai'i, USA.",2008-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15724532,Journal of Toxicology and Environmental Health Part A
http://www.wikidata.org/entity/Q37295925,Acute and subacute effects of urban air pollution on cardiopulmonary emergencies and mortality: time series studies in Austrian cities,2013-10-02T00:00:00Z,http://www.wikidata.org/entity/Q6051382,International Journal of Environmental Research and Public Health
http://www.wikidata.org/entity/Q37295991,Community perceptions of air pollution and related health risks in Nairobi slums,2013-10-11T00:00:00Z,http://www.wikidata.org/entity/Q6051382,International Journal of Environmental Research and Public Health
http://www.wikidata.org/entity/Q37296306,Estimating the health benefit of reducing indoor air pollution in a randomized environmental intervention,2014-07-15T00:00:00Z,http://www.wikidata.org/entity/Q6296202,Journal of the Royal Statistical Society
http://www.wikidata.org/entity/Q37296643,Urinary 17-KS and 17-OHCS as markers of endocrine disruption by air pollution in primary school children,2000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15749802,Environmental Health and Preventive Medicine
http://www.wikidata.org/entity/Q37298748,Statistical analysis of air pollution panel studies: an illustration,2008-10-01T00:00:00Z,http://www.wikidata.org/entity/Q4767848,Annals of Epidemiology
http://www.wikidata.org/entity/Q37306099,"Ambient air pollution and cardiovascular malformations in Atlanta, Georgia, 1986-2003",2009-03-03T00:00:00Z,http://www.wikidata.org/entity/Q4744243,American Journal of Epidemiology
http://www.wikidata.org/entity/Q37306125,Acute Impact of Hourly Ambient Air Pollution on Preterm Birth,2016-04-29T00:00:00Z,http://www.wikidata.org/entity/Q1345904,Environmental Health Perspectives
http://www.wikidata.org/entity/Q37307049,Approach to estimating participant pollutant exposures in the Multi-Ethnic Study of Atherosclerosis and Air Pollution (MESA Air),2009-07-01T00:00:00Z,http://www.wikidata.org/entity/Q689027,Environmental Science & Technology
http://www.wikidata.org/entity/Q37307987,Air pollution and infant health: Lessons from New Jersey,2009-02-27T00:00:00Z,http://www.wikidata.org/entity/Q4250361,Journal of Health Economics
http://www.wikidata.org/entity/Q37312195,Field-portable flow-injection analysers for monitoring of air and water pollution,1996-06-01T00:00:00Z,http://www.wikidata.org/entity/Q730331,Talanta
http://www.wikidata.org/entity/Q37321524,"Heart rate variability, ambient particulate matter air pollution, and glucose homeostasis: the environmental epidemiology of arrhythmogenesis in the women's health initiative",2009-02-10T00:00:00Z,http://www.wikidata.org/entity/Q4744243,American Journal of Epidemiology
http://www.wikidata.org/entity/Q37324105,Air pollution and lung function in the European Community Respiratory Health Survey,2008-07-01T00:00:00Z,http://www.wikidata.org/entity/Q6051393,International Journal of Epidemiology
http://www.wikidata.org/entity/Q37325585,A review of biomarker compounds as source indicators and tracers for air pollution,1999-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15750698,Environmental Science and Pollution Research
http://www.wikidata.org/entity/Q37327955,Indoor and Outdoor Air Pollution and Lung Cancer in New Hampshire and Vermont,2012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15761634,Toxicological and Environmental Chemistry
http://www.wikidata.org/entity/Q37331167,Modification of the interleukin-6 response to air pollution by interleukin-6 and fibrinogen polymorphisms,2009-04-06T00:00:00Z,http://www.wikidata.org/entity/Q1345904,Environmental Health Perspectives
http://www.wikidata.org/entity/Q37333652,Adverse cardiovascular effects of air pollution,2008-11-25T00:00:00Z,http://www.wikidata.org/entity/Q15727036,Nature Clinical Practice Cardiovascular Medicine
http://www.wikidata.org/entity/Q37335598,Short-term Effects of Outdoor Air Pollution on Lung Function among Female Non-smokers in China,2016-10-13T00:00:00Z,http://www.wikidata.org/entity/Q2261792,Scientific Reports
http://www.wikidata.org/entity/Q37339970,Air pollution and childhood asthma: recent advances and future directions,2009-04-01T00:00:00Z,http://www.wikidata.org/entity/Q15755798,Current Opinion in Pediatrics
http://www.wikidata.org/entity/Q37342490,pH in exhaled breath condensate and nasal lavage as a biomarker of air pollution-related inflammation in street traffic-controllers and office-workers,2013-12-01T00:00:00Z,http://www.wikidata.org/entity/Q26841864,Clinics
http://www.wikidata.org/entity/Q37343398,Short-term Effects of Ambient Air Pollution on Emergency Department Visits for Asthma: An Assessment of Effect Modification by Prior Allergic Disease History,2016-09-08T00:00:00Z,http://www.wikidata.org/entity/Q24039993,Journal of Preventive Medicine and Public Health
http://www.wikidata.org/entity/Q37354248,Ambient air pollution exaggerates adipose inflammation and insulin resistance in a mouse model of diet-induced obesity,2009-01-19T00:00:00Z,http://www.wikidata.org/entity/Q578091,Circulation
http://www.wikidata.org/entity/Q37355428,Biofluid metabotyping of occupationally exposed subjects to air pollution demonstrates high oxidative stress and deregulated amino acid metabolism,2016-10-21T00:00:00Z,http://www.wikidata.org/entity/Q2261792,Scientific Reports
http://www.wikidata.org/entity/Q37358164,Predicator of Pregnant Women's Self-care Behavior against Air Pollution: An explanation based on the Extended Parallel Process Model (EPPM).,2016-09-20T00:00:00Z,http://www.wikidata.org/entity/Q27726126,Electronic physician
http://www.wikidata.org/entity/Q44614939,Interaction of air pollution and hyperbaric oxygen on virus replication,1977-09-01T00:00:00Z,http://www.wikidata.org/entity/Q4828613,"Aviation, Space, and Environmental Medicine"
http://www.wikidata.org/entity/Q44621455,Progress in prevention of air pollution.,1968-05-01T00:00:00Z,http://www.wikidata.org/entity/Q15752348,Revue Canadienne De Santé Publique
http://www.wikidata.org/entity/Q44621458,Air pollution control problems in the city of New York,1965-06-01T00:00:00Z,http://www.wikidata.org/entity/Q15766642,Transactions of the New York Academy of Sciences
http://www.wikidata.org/entity/Q44633000,"Lung cancer and indoor air pollution in Xuan Wei, China.",1987-01-01T00:00:00Z,http://www.wikidata.org/entity/Q192864,Science
http://www.wikidata.org/entity/Q44633844,Long-term exposure to air pollution and cardiovascular mortality: an analysis of 22 European cohorts.,2014-05-01T00:00:00Z,http://www.wikidata.org/entity/Q5382707,Epidemiology
http://www.wikidata.org/entity/Q44633854,"Associations between short/medium-term variations in black smoke air pollution and mortality in the Glasgow conurbation, UK.",2014-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15763428,Environment International
http://www.wikidata.org/entity/Q44634855,Effects of ambient air pollution on symptom severity and medication use in children with asthma.,2003-10-01T00:00:00Z,http://www.wikidata.org/entity/Q13429696,"Annals of Allergy, Asthma & Immunology"
http://www.wikidata.org/entity/Q44650998,"Analysis of biological factors for determination of air pollution tolerance index of selected plants in Yamuna Nagar, India.",2013-05-01T00:00:00Z,http://www.wikidata.org/entity/Q6295160,Journal of Environmental Biology
http://www.wikidata.org/entity/Q44651145,Part 2: Is the air better now than it was? Major progress but still tons of pollution,1975-11-01T00:00:00Z,http://www.wikidata.org/entity/Q27708962,American Lung Association bulletin
http://www.wikidata.org/entity/Q44655317,[Factors aggravating bronchial asthma in urban children (I)--The involvement of indoor air pollution].,1998-05-01T00:00:00Z,http://www.wikidata.org/entity/Q27709428,[Nihon koshu eisei zasshi] Japanese journal of public health
http://www.wikidata.org/entity/Q44657671,Who are the children with asthma most susceptible to air pollution?,2006-05-01T00:00:00Z,http://www.wikidata.org/entity/Q4744267,American Journal of Respiratory and Critical Care Medicine
http://www.wikidata.org/entity/Q44661157,Measurement error in epidemiologic studies of air pollution based on land-use regression models.,2013-09-05T00:00:00Z,http://www.wikidata.org/entity/Q4744243,American Journal of Epidemiology
http://www.wikidata.org/entity/Q44666693,[Acute episodes of air pollution with intoxication in the general population].,1979-07-01T00:00:00Z,http://www.wikidata.org/entity/Q27713182,Revista medico-chirurgicala a Societatii de Medici si Naturalisti din Iasi
http://www.wikidata.org/entity/Q44667040,Exposure and measurement contributions to estimates of acute air pollution effects.,2005-07-01T00:00:00Z,http://www.wikidata.org/entity/Q15716699,Journal of Exposure Analysis and Environmental Epidemiology
http://www.wikidata.org/entity/Q44677173,[The effect of air pollution factors on the frequency of acute laryngotracheitis in children],1990-11-01T00:00:00Z,http://www.wikidata.org/entity/Q27710344,Ceskoslovenska otolaryngologie
http://www.wikidata.org/entity/Q44677562,Increased risks of term low-birth-weight infants in a petrochemical industrial city with high air pollution levels,2004-12-01T00:00:00Z,http://www.wikidata.org/entity/Q54077188,Archives of environmental health
http://www.wikidata.org/entity/Q44679465,,1977-01-01T00:00:00Z,http://www.wikidata.org/entity/Q26853954,Medycyna pracy
http://www.wikidata.org/entity/Q44684856,Have the short-term mortality effects of particulate matter air pollution changed in Australia over the period 1993-2007?,2013-07-25T00:00:00Z,http://www.wikidata.org/entity/Q15766990,Environmental Pollution
http://www.wikidata.org/entity/Q44688854,Lichen transplants as biological indicators of SO2 air pollution in Copenhagen.,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15724436,Bulletin of Environmental Contamination and Toxicology
http://www.wikidata.org/entity/Q44692558,Phenols and flavonoids in Aleppo pine needles as bioindicators of air pollution.,2003-11-01T00:00:00Z,http://www.wikidata.org/entity/Q15757730,Journal of Environmental Quality
http://www.wikidata.org/entity/Q44695075,Spatial modeling of air pollution in studies of its short-term health effects,2010-12-01T00:00:00Z,http://www.wikidata.org/entity/Q2025724,Biometrics
http://www.wikidata.org/entity/Q44697288,[Assessing the relationship between the air pollution and incidence of respiratory diseases in the Primor'e territory],2002-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27711004,Gigiena i sanitariia
http://www.wikidata.org/entity/Q44704697,Air pollution from traffic and schizophrenia risk.,2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7431607,Schizophrenia Research
http://www.wikidata.org/entity/Q44706718,,1977-12-01T00:00:00Z,http://www.wikidata.org/entity/Q26842454,Nihon eiseigaku zasshi
http://www.wikidata.org/entity/Q44707459,[Prevention of air pollution  the chemical industry].,1969-10-01T00:00:00Z,http://www.wikidata.org/entity/Q27713977,Zentralblatt fur Arbeitsmedizin und Arbeitsschutz
http://www.wikidata.org/entity/Q44712769,[Effects of indoor air pollution on asthma and asthma-related symptoms among children in Shenyang city].,2013-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27710386,Zhonghua yu fang yi xue za zhi
http://www.wikidata.org/entity/Q44723579,,1991-03-01T00:00:00Z,http://www.wikidata.org/entity/Q27711176,Hua xi yi ke da xue xue bao = Journal of West China University of Medical Sciences = Huaxi yike daxue xuebao
http://www.wikidata.org/entity/Q44730331,"Air pollution, oxidative stress, and allergic response.",2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q939416,The Lancet
http://www.wikidata.org/entity/Q44731266,,1976-03-01T00:00:00Z,http://www.wikidata.org/entity/Q1666670,International Journal of Public Health
http://www.wikidata.org/entity/Q44739763,Traffic-related air pollution and pregnancy outcomes in the Dutch ABCD birth cohort study.,2010-08-25T00:00:00Z,http://www.wikidata.org/entity/Q7075795,Occupational and Environmental Medicine
http://www.wikidata.org/entity/Q44742328,[Geometric correlation of air pollution and smoking on the human lung (pathological study)].,1967-10-01T00:00:00Z,http://www.wikidata.org/entity/Q26841908,Nippon Rinsho
