,Country,VAR,Year,Unit,Value,Variable_Life expectancy at birth,Variable_Net migration,Variable_Population,"Variable_Population density, inhabitants per km2","Variable_Population, ages 0-14, % total","Variable_Population, ages 15-64, % total","Variable_Population, ages 65 and above, % total",Variable_Real GDP,Variable_Real GDP per capita,"Variable_Total fertility rate, children per woman","Variable_Value added in agriculture, % of total value added","Variable_Value added in industry, % of total value added","Variable_Value added in services, % of total value added","Variable_Women, % total population","Variable_Population, ages 65 and above, % total_2",	Variable_Life expectancy at birth,"('Variable_Population, ages 65 and above, % total', 'Variable_Real GDP')"
3177,Estonia,GDP_RCAP,2010,US Dollar,24454.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24454.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,Estonia,GDP_RCAP,2011,US Dollar,26310.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26310.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,Estonia,GDP_RCAP,2012,US Dollar,27256.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27256.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,Estonia,GDP_RCAP,2013,US Dollar,27753.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27753.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,Estonia,GDP_RCAP,2014,US Dollar,28663.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28663.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,Estonia,GDP_RCAP,2015,US Dollar,29193.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29193.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,Estonia,GDP_RCAP,2016,US Dollar,30087.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30087.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,Estonia,GDP_RCAP,2017,US Dollar,31792.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31792.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,Estonia,GDP_RCAP,2018,US Dollar,32880.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32880.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,Estonia,GDP_RCAP,2019,US Dollar,33984.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33984.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,Estonia,GDP_RCAP,2020,US Dollar,33730.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33730.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,Estonia,GDP_RCAP,2021,US Dollar,36393.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36393.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,Estonia,POPDEN,1992,Inhabitants,33.9,0.0,0.0,0.0,33.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,Estonia,POPDEN,1993,Inhabitants,33.03,0.0,0.0,0.0,33.03,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Estonia,POPDEN,1994,Inhabitants,32.34,0.0,0.0,0.0,32.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,Estonia,POPDEN,1995,Inhabitants,31.76,0.0,0.0,0.0,31.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,Estonia,POPDEN,1996,Inhabitants,31.3,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,Estonia,POPDEN,1997,Inhabitants,30.94,0.0,0.0,0.0,30.94,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,Estonia,POPDEN,1998,Inhabitants,30.65,0.0,0.0,0.0,30.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,Estonia,POPDEN,1999,Inhabitants,30.41,0.0,0.0,0.0,30.41,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,Estonia,POPDEN,2000,Inhabitants,30.89,0.0,0.0,0.0,30.89,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,Estonia,POPDEN,2001,Inhabitants,30.69,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,Estonia,POPDEN,2002,Inhabitants,30.5,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,Estonia,POPDEN,2003,Inhabitants,30.31,0.0,0.0,0.0,30.31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,Estonia,POPDEN,2004,Inhabitants,30.12,0.0,0.0,0.0,30.12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,Estonia,POPDEN,2005,Inhabitants,29.95,0.0,0.0,0.0,29.95,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,Estonia,POPDEN,2006,Inhabitants,29.78,0.0,0.0,0.0,29.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,Estonia,POPDEN,2007,Inhabitants,29.64,0.0,0.0,0.0,29.64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,Estonia,POPDEN,2008,Inhabitants,29.56,0.0,0.0,0.0,29.56,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,Estonia,POPDEN,2009,Inhabitants,29.51,0.0,0.0,0.0,29.51,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,Estonia,POPDEN,2010,Inhabitants,29.44,0.0,0.0,0.0,29.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,Estonia,POPDEN,2011,Inhabitants,29.35,0.0,0.0,0.0,29.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,Estonia,POPDEN,2012,Inhabitants,29.24,0.0,0.0,0.0,29.24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,Estonia,POPDEN,2013,Inhabitants,29.07,0.0,0.0,0.0,29.07,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,Estonia,POPDEN,2014,Inhabitants,28.99,0.0,0.0,0.0,28.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,Estonia,POPDEN,2015,Inhabitants,28.99,0.0,0.0,0.0,28.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,Estonia,POPDEN,2016,Inhabitants,29.02,0.0,0.0,0.0,29.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,Estonia,POPDEN,2017,Inhabitants,29.06,0.0,0.0,0.0,29.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,Estonia,POPDEN,2018,Inhabitants,29.16,0.0,0.0,0.0,29.16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,Estonia,POPDEN,2019,Inhabitants,29.26,0.0,0.0,0.0,29.26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,Estonia,POPDEN,2020,Inhabitants,29.32,0.0,0.0,0.0,29.32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,Estonia,POPDEN,2021,Inhabitants,29.35,0.0,0.0,0.0,29.35,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,Estonia,LTAX_GDP,1993,Percentage,15.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,Estonia,LTAX_GDP,1994,Percentage,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,Estonia,LTAX_GDP,1995,Percentage,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,Estonia,LTAX_GDP,1996,Percentage,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,Estonia,LTAX_GDP,1997,Percentage,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,Estonia,LTAX_GDP,1998,Percentage,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,Estonia,LTAX_GDP,1999,Percentage,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,Estonia,LTAX_GDP,2000,Percentage,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,Estonia,LTAX_GDP,2001,Percentage,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,Estonia,LTAX_GDP,2002,Percentage,17.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,Estonia,LTAX_GDP,2003,Percentage,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,Estonia,LTAX_GDP,2004,Percentage,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,Estonia,LTAX_GDP,2005,Percentage,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,Estonia,LTAX_GDP,2006,Percentage,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,Estonia,LTAX_GDP,2007,Percentage,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,Estonia,LTAX_GDP,2008,Percentage,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,Estonia,LTAX_GDP,2009,Percentage,18.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,Estonia,LTAX_GDP,2010,Percentage,18.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,Estonia,LTAX_GDP,2011,Percentage,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,Estonia,LTAX_GDP,2012,Percentage,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,Estonia,LTAX_GDP,2013,Percentage,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,Estonia,LTAX_GDP,2014,Percentage,16.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,Estonia,LTAX_GDP,2015,Percentage,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,Estonia,LTAX_GDP,2016,Percentage,17.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,Estonia,LTAX_GDP,2017,Percentage,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,Estonia,LTAX_GDP,2018,Percentage,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,Estonia,LTAX_GDP,2019,Percentage,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,Estonia,LTAX_GDP,2020,Percentage,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,Estonia,LTAX_GDP,2021,Percentage,19.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,Latvia,GDP_RCAP,1991,US Dollar,12352.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12352.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,Latvia,GDP_RCAP,1992,US Dollar,11759.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11759.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,Latvia,GDP_RCAP,1993,US Dollar,10132.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10132.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3474,Latvia,GDP_RCAP,1994,US Dollar,9057.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9057.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,Latvia,GDP_RCAP,1995,US Dollar,9002.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9002.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3476,Latvia,GDP_RCAP,1996,US Dollar,9339.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9339.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477,Latvia,GDP_RCAP,1997,US Dollar,10267.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10267.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,Latvia,GDP_RCAP,1998,US Dollar,11021.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11021.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3479,Latvia,GDP_RCAP,1999,US Dollar,11417.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11417.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480,Latvia,GDP_RCAP,2000,US Dollar,12182.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12182.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,Latvia,GDP_RCAP,2001,US Dollar,13120.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13120.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482,Latvia,GDP_RCAP,2002,US Dollar,14215.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14215.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483,Latvia,GDP_RCAP,2003,US Dollar,15562.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15562.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,Latvia,GDP_RCAP,2004,US Dollar,17036.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17036.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,Latvia,GDP_RCAP,2005,US Dollar,19067.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19067.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3486,Latvia,GDP_RCAP,2006,US Dollar,21547.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21547.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487,Latvia,GDP_RCAP,2007,US Dollar,23883.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23883.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,Latvia,GDP_RCAP,2008,US Dollar,23351.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23351.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3489,Latvia,GDP_RCAP,2009,US Dollar,20354.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20354.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,Latvia,GDP_RCAP,2010,US Dollar,19857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491,Latvia,GDP_RCAP,2011,US Dollar,20742.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20742.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,Latvia,GDP_RCAP,2012,US Dollar,22480.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22480.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,Latvia,GDP_RCAP,2013,US Dollar,23178.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23178.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,Latvia,GDP_RCAP,2014,US Dollar,23842.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23842.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,Latvia,GDP_RCAP,2015,US Dollar,24972.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24972.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,Latvia,GDP_RCAP,2016,US Dollar,25799.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25799.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3497,Latvia,GDP_RCAP,2017,US Dollar,26890.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26890.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,Latvia,GDP_RCAP,2018,US Dollar,28183.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28183.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,Latvia,GDP_RCAP,2019,US Dollar,29108.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29108.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,Latvia,GDP_RCAP,2020,US Dollar,28667.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28667.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,Latvia,GDP_RCAP,2021,US Dollar,30086.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30086.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,Latvia,POPDEN,1992,Inhabitants,40.47,0.0,0.0,0.0,40.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,Latvia,POPDEN,1993,Inhabitants,39.68,0.0,0.0,0.0,39.68,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,Latvia,POPDEN,1994,Inhabitants,39.02,0.0,0.0,0.0,39.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,Latvia,POPDEN,1995,Inhabitants,38.47,0.0,0.0,0.0,38.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,Latvia,POPDEN,1996,Inhabitants,38.04,0.0,0.0,0.0,38.04,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,Latvia,POPDEN,1997,Inhabitants,37.66,0.0,0.0,0.0,37.66,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,Latvia,POPDEN,1998,Inhabitants,37.31,0.0,0.0,0.0,37.31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,Latvia,POPDEN,1999,Inhabitants,37.01,0.0,0.0,0.0,37.01,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,Latvia,POPDEN,2000,Inhabitants,36.65,0.0,0.0,0.0,36.65,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511,Latvia,POPDEN,2001,Inhabitants,36.18,0.0,0.0,0.0,36.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,Latvia,POPDEN,2002,Inhabitants,35.76,0.0,0.0,0.0,35.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513,Latvia,POPDEN,2003,Inhabitants,35.42,0.0,0.0,0.0,35.42,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,Latvia,POPDEN,2004,Inhabitants,35.04,0.0,0.0,0.0,35.04,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,Latvia,POPDEN,2005,Inhabitants,34.66,0.0,0.0,0.0,34.66,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,Latvia,POPDEN,2006,Inhabitants,34.34,0.0,0.0,0.0,34.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517,Latvia,POPDEN,2007,Inhabitants,34.06,0.0,0.0,0.0,34.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,Latvia,POPDEN,2008,Inhabitants,33.71,0.0,0.0,0.0,33.71,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3519,Latvia,POPDEN,2009,Inhabitants,33.16,0.0,0.0,0.0,33.16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,Latvia,POPDEN,2010,Inhabitants,32.47,0.0,0.0,0.0,32.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,Latvia,POPDEN,2011,Inhabitants,31.89,0.0,0.0,0.0,31.89,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3522,Latvia,POPDEN,2012,Inhabitants,31.49,0.0,0.0,0.0,31.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523,Latvia,POPDEN,2013,Inhabitants,31.16,0.0,0.0,0.0,31.16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3524,Latvia,POPDEN,2014,Inhabitants,30.87,0.0,0.0,0.0,30.87,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525,Latvia,POPDEN,2015,Inhabitants,30.61,0.0,0.0,0.0,30.61,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3526,Latvia,POPDEN,2016,Inhabitants,30.34,0.0,0.0,0.0,30.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527,Latvia,POPDEN,2017,Inhabitants,30.07,0.0,0.0,0.0,30.07,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3528,Latvia,POPDEN,2018,Inhabitants,29.84,0.0,0.0,0.0,29.84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529,Latvia,POPDEN,2019,Inhabitants,29.63,0.0,0.0,0.0,29.63,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3530,Latvia,POPDEN,2020,Inhabitants,29.42,0.0,0.0,0.0,29.42,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3531,Latvia,POPDEN,2021,Inhabitants,29.18,0.0,0.0,0.0,29.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594,Slovenia,GDP_RCAP,1990,US Dollar,20610.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20610.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3595,Slovenia,GDP_RCAP,1991,US Dollar,18742.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18742.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,Slovenia,GDP_RCAP,1992,US Dollar,17770.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17770.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3597,Slovenia,GDP_RCAP,1993,US Dollar,18323.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18323.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3598,Slovenia,GDP_RCAP,1994,US Dollar,19317.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19317.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3599,Slovenia,GDP_RCAP,1995,US Dollar,20124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,Slovenia,GDP_RCAP,1996,US Dollar,20730.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20730.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3601,Slovenia,GDP_RCAP,1997,US Dollar,21824.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21824.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3602,Slovenia,GDP_RCAP,1998,US Dollar,22588.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22588.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3603,Slovenia,GDP_RCAP,1999,US Dollar,23758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604,Slovenia,GDP_RCAP,2000,US Dollar,24572.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24572.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
